issue_id,title,contents,authorLogin,authorAssociation,createdAt,closed,closedAt,closedDuration_days,milestone,participants_count,comments_count,firstCommentCreatedAt,firstCommentDuration_days,firstCommentAuthor,firstCommentAuthorAssociation,num_unique_comment_author_MEMBER,num_unique_comment_author_CONTRIBUTOR,num_unique_comment_author_COLLABORATOR,num_unique_comment_author_NONE,labels,label_waiting,label_feature request,label_has pr,label_Protractor,label_Karma,label_npm,label_React,label_docs,label_has Tracker story,label_ready for work,label_duplicate,label_bug,label_1.3.x,label_gem,label_help needed
1276,i18n of Jasmine API,"We're writing Dutch descriptions in our specs, and using Dutch names in our code. This makes it feel it bit 'off' that the functions describe and it are in English. To work around this, we've added some aliases to our test config:
var beschrijf = describe;
var het = it;

Now our specs read like a story in Dutch:
// ...

beschrijf(""Mijn Component"", () => {

	het(""opent een modal"", () => {
		comp.klikOpModalLink();
		expect(comp.isModalOpen()).toBe(true);
	});

	het(""valideert de invoer"", () => {
		comp.vulIn("""");
		expect(comp.getFoutmelding()).toBe(""Verplicht"");
	});

	// etc..
});

Notice that we didn't translate expect or toBe: we would have loved to have done so, but it was simply too much work.
Things got a little more complicated when we put our tests in TypeScript and had to declare our aliases:
declare function beschrijf(description: string, specDefinitions: () => void): void;
declare function het(expectation: string, assertion?: (done: DoneFn) => void, timeout?: number): void;
I was wondering whether it might be an interesting feature for the Jasmine framework itself to support i18n of its API, so that this scenario is supported out of the box.",RomkeVdMeulen,NONE,2017-02-10 13:56:39+00:00,True,2017-02-13 18:05:51+00:00,3.17,,2,1,2017-02-13 18:05:51+00:00,3.17,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1277,Expect message ,"JASMINE 2.4.1
expect(someValue).toBe(otherValue);
It does not show the detail message.
Currently, it just says expected false to be true and it spits out bunch of file references like below:
buildExpectationResult@file:/// ..., expectationResultFactory@file:... , addExpectationResult@file:///C:/Users/, addExpectationResult@file://... in ..file (line 52)
I think it should just show that test case failed message and why it failed. I am not sure why it is showing other 3 files names and its locaitons ?",rupeshtiwari,NONE,2017-02-10 17:31:33+00:00,True,2017-04-11 17:21:05+00:00,59.99,,2,2,2017-02-16 00:29:41+00:00,5.29,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1278,.toThrow() matcher with context argument,"Hey, I'd like to know if it is possible to add some context into .toThrow() matcher, just like the second argument in .toBe() or simmilar matcher:
expect(1).toBe(2, 'Reason-why-test-failed')
I don't want to specify what kind of error am I getting, just that I got some error.
Thanks.",iFarmGolems,NONE,2017-02-15 08:56:42+00:00,True,2017-04-11 17:31:39+00:00,55.36,,2,2,2017-02-16 01:15:05+00:00,0.68,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1279,Some URLs from the documentation are invalid,"Example:
https://jasmine.github.io/2.5/introduction#section-Spies:_and.callFake
Characters < and > are not valid and should be escaped.
See What characters are valid in a URL?",tkrotoff,CONTRIBUTOR,2017-02-19 23:16:12+00:00,True,2019-02-22 01:24:56+00:00,732.09,,2,2,2017-03-11 00:16:42+00:00,19.04,slackersoft,MEMBER,1,0,0,0,"['docs', 'ready for work']",False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1280,  Error: (SystemJS) Can't find variable: jasmineRequire,"Are you creating an issue in the correct repository?

When in doubt, create an issue here.
If you have an issue with the Jasmine docs, file an issue in the docs repo
here: https://github.com/jasmine/jasmine.github.io
This repository is for the core Jasmine framework
If you are using a test runner that wraps Jasmine (Jasmine npm, karma, etc),
consider filing an issue with that library if appropriate

When submitting an issue, please answer the following:

What version are you using? 3.10.3
What environment are you running Jasmine in (node, browser, etc)? node
How are you running Jasmine (standalone, npm, karma, etc)? karma
If possible, include an example spec that demonstrates your issue.
describe('Work Karma Jasmine FrameWork', function () { it('true is true', function () { expect('Hello World for Karma and Jasmine FrameWork').toBe('Hello World for Karma and Jasmine FrameWork'); }); }); //# sourceMappingURL=work-karma-jasmine.spec.js.map

When I try to run the tests with karma get
PhantomJS 2.1.1 (Mac OS X 0.0.0) ERROR
Error: (SystemJS) Can't find variable: jasmineRequire
eval code
eval@[native code]
F@http://localhost:9878node_modules/systemjs/dist/system-polyfills.js:4:12217
H@http://localhost:9878node_modules/systemjs/dist/system-polyfills.js:4:11846
when@http://localhost:9878node_modules/systemjs/dist/system-polyfills.js:4:15520
run@http://localhost:9878node_modules/systemjs/dist/system-polyfills.js:4:14559
_drain@http://localhost:9878node_modules/systemjs/dist/system-polyfills.js:4:3250
drain@http://localhost:9878node_modules/systemjs/dist/system-polyfills.js:4:1667
Evaluating http://localhost:9878node_modules/karma-jasmine/lib/boot.js
Error loading http://localhost:9878node_modules/karma-jasmine/lib/boot.js

i try include directorios of lib in file config karma => `// Karma configuration
// Generated on Fri Feb 17 2017 14:46:21 GMT-0500 (COT)
module.exports = function (config) {
config.set({
    // base path that will be used to resolve all patterns (eg. files, exclude)
    basePath: '',


    // frameworks to use
    // available frameworks: https://npmjs.org/browse/keyword/karma-adapter
    frameworks: ['jasmine', 'systemjs'],

    // list of files / patterns to load in the browser
    files: [
        'node_modules/jasmine-core/**/*.js',

        'app/built/!**!/!*spec.js',
         'app/built/!*spec.js',
         'app/built/!**!/!*spec.map.js',
         'app/built/!*spec.map.js'

    ],


    // list of files to exclude
    exclude: [],


    // preprocess matching files before serving them to the browser
    // available preprocessors: https://npmjs.org/browse/keyword/karma-preprocessor
    preprocessors: {},


    // test results reporter to use
    // possible values: 'dots', 'progress'
    // available reporters: https://npmjs.org/browse/keyword/karma-reporter
    reporters: ['progress'],


    // web server port
    port: 9876,


    // enable / disable colors in the output (reporters and logs)
    colors: true,


    // level of logging
    // possible values: config.LOG_DISABLE || config.LOG_ERROR || config.LOG_WARN || config.LOG_INFO || config.LOG_DEBUG
    logLevel: config.LOG_INFO,


    // enable / disable watching file and executing tests whenever any file changes
    autoWatch: true,


    // start these browsers
    // available browser launchers: https://npmjs.org/browse/keyword/karma-launcher
    browsers: ['PhantomJS', 'PhantomJS_custom'],

    customLaunchers: {
        'PhantomJS_custom': {
            base: 'PhantomJS',
            options: {
                windowName: 'my-window',
                settings: {
                    webSecurityEnabled: false
                },
            },
            flags: ['--load-images=true'],
            debug: true
        }
    },

    phantomjsLauncher: {
        // Have phantomjs exit if a ResourceError is encountered (useful if karma exits without killing phantom)
        exitOnResourceError: true
    },
    // plugin
    plugins: ['karma-systemjs', 'karma-jasmine', 'karma-phantomjs-launcher'],

    // systemjs config
    systemjs: {
        // Path to your SystemJS configuration file
        configFile: 'systemjs.config.js',

        // Patterns for files that you want Karma to make available, but not loaded until a module requests them. eg. Third-party libraries.
        serveFiles: [
            'public/**/*.js',
            'node_modules/jasmine-core/lib/jasmine-core.js'


        ],

    },

    // Continuous Integration mode
    // if true, Karma captures browsers, runs the tests and exits
    singleRun: false,

    // Concurrency level
    // how many browser should be started simultaneous
    concurrency: Infinity
})

}
`
but not working please help me.",ahelord,NONE,2017-02-20 19:38:14+00:00,True,2017-02-20 21:04:09+00:00,0.06,,2,1,2017-02-20 21:04:09+00:00,0.06,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1281,Allow to manually destroy a spy,"Following the discussion on Google Groups: https://groups.google.com/forum/#!topic/jasmine-js/0RXvFo707EQ, I think my usecase is valid.
Jasmine does not allow to manually delete/destroy a spy and this is limiting.
function signIn(done) {
  ...
  // Fails the 2x time with ""<spyOn> : bar has already been spied upon""
  const mySpy = spyOn(foo, 'bar').and.callThrough();
  ...
  expect(foo.bar).toHaveBeenCalledTimes(1);

  // Jasmine missing feature:
  //mySpy.destroy();
}

function signOut(done) {
  ...
}

it('should be able to sign in/sign out multiple times', done => {
  signIn(() => {
    signOut(() => {
      signIn(() => { // Fails with ""<spyOn> : bar has already been spied upon""
        done();
      });
    });
  });
});
signIn, signOut... are bricks (i.e simple functions - not Jasmine tests) that are reused to write complex Jasmine test scenarios like:

signIn, doSomething1, signOut
signIn, doSomething1, doSomething2, doSomething3, signOut
signIn, signOut, signIn, signOut, signIn, signOut

Remarks:

Currently the second signIn call fails with <spyOn> : bar has already been spied upon
I cannot make spyOn global otherwise error Spies must be created in a before function or a spec
Adding beforeEach(()=> { spyOn(foo, 'bar').and.callThrough(); }) is not the solution because expect(foo.bar).toHaveBeenCalledTimes(1) will fail with the 2x signIn call (because .toHaveBeenCalledTimes(2))",tkrotoff,CONTRIBUTOR,2017-02-24 09:54:47+00:00,False,,,,13,24,2017-02-28 00:22:06+00:00,3.6,tkrotoff,CONTRIBUTOR,1,2,0,10,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1282,jasmine.clock and setTimeout inside nested promises,"How to use jasmine.clock setTimeout mock inside nested promises? (result: Error: jasmine.DEFAULT_TIMEOUT_INTERVAL)
Order is crucial here.
I need to test nested promises that must have setTimeout inside - order matters. I know that then is kind of process.nextTick (or setImmediate) and it goes beyond current event loop (which is the core problem here) but this knowledge does not solve the problem :)
I know that I can put jasmine.clock().tick() inside nested promise but this is pointless because I'm testing proper order in some events related lib.
How to test something like this in jasmine? any ideas?
It looks like jamine.clock().tick(...) have a sync nature but promises are async. So we are hitting a wall here?
it(""should run setTimeout mock inside chained promises"",(done)=>{

      jasmine.clock().install();

      let realOrder = [];

      let ok1=new Promise((resolve,reject)=>{
          resolve(""ok"");
      }).then((ok)=>{
        let p=new Promise((resolve,reject)=>{
          setTimeout(()=>{ // not fired up due to 'then' method
            realOrder.push(""1"");
            resolve(""1"");
          },100);
        });
        //jasmine.clock().tick(101); //<- order is crucial here so I can't do that
        return p;
      });

      let ok2=new Promise((resolve,reject)=>{
          resolve(""ok"");
      }).then((ok)=>{
        let p=new Promise((resolve,reject)=>{
          setTimeout(()=>{ // not fired up due to 'then' method
            realOrder.push(""2"");
            resolve(""2"");
          },50);
        });
        //jasmine.clock().tick(51); //<- order is crucial here so I can't do that
        return p;
      });

      jasmine.clock().tick(151);// we must go outside nested promise - we dont need to run tick inplace because order will change
      Promise.all([ok1,ok2]).then((results)=>{
        expect(results).toEqual([""1"",""2""]);
        expect(realOrder).toEqual([""2"",""1""]);
        done();
      });
  });",camel-chased,NONE,2017-02-24 19:44:56+00:00,True,2017-02-24 21:34:32+00:00,0.08,,2,3,2017-02-24 21:34:32+00:00,0.08,slackersoft,MEMBER,1,0,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1284,Start and stop the test manually in browser,"Expected behavior:

Start test manually: When I open the test runner web page in a browser, it shows all the suites and cases. Actually now it executes all of cases immediately on the page load.
Stop test manually: There is a ""stop"" button when I click it stop the test immediately. Actually now I cannot stop test unless I close the browser.

Environment


What version are you using?
2.5.2


What environment are you running Jasmine in (node, browser, etc)?
Browser.


How are you running Jasmine (standalone, npm, karma, etc)?
Standalone",skyshore2001,NONE,2017-03-02 02:40:38+00:00,True,2017-03-14 22:02:51+00:00,12.81,,2,2,2017-03-03 05:04:07+00:00,1.1,skyshore2001,NONE,1,0,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1285,Cannot show test progress in the browser,"Problem
I use jasmine 2.5.2 to test my back-end web APIs via ajax sync call in each ""it"" block.
When the test starts, the browser enters no response status with blank screen.
As the tests last long time, I want the progress feedback (result like "".""/""X""/""*"" shows after each case completes) and a manual stop-test feature (see #1284)
I don't want to write the cases in async mode as it makes code complex.
Environment


What version are you using?
2.5.2


What environment are you running Jasmine in (node, browser, etc)?
Browser.


How are you running Jasmine (standalone, npm, karma, etc)?
Standalone",skyshore2001,NONE,2017-03-02 02:53:59+00:00,True,2017-03-14 21:34:14+00:00,12.78,,2,1,2017-03-14 21:34:14+00:00,12.78,slackersoft,MEMBER,1,0,0,0,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1286,Spec is called before async beforeAll calls done,"Hello,
i am very new to Jasmine and all this stuff, so it is my first angular app at all. My application is an angular 2 app.
Everything is installed via npm.
Tests running in browser.
I use Karma as test runner.
Versions:
Jasmine: 2.4.1
Karma: 1.5.0
Chrome: 56.0.2924
OS:  Mac OS X 10.12.3
The Problem:
I created a suite, as follows:
describe('Service with asyncCall', function() {
        beforeAll(function(done) {
            new Service().asyncCall().then(function(result) {
                        console.log(result);
                        done();
                    }
                );
            }
        );

        it(
            'should be true',
            function() {
                console.log('test');
                expect(true).toEqual(true);
            }
        );
}

The asyncCall is as follows:
asyncCall() {
    var out = new Promise(
       function (resolve) {
            setTimeout(
                function() {
                    resolve('success');
                },
                2000
            );
        }
    );

    return out;
}

I expect the output to be something like
...
success
test
...

But the actual output in the Browser console is
test
success

Also the test is failing with the following message(s)
Error: Timeout - Async callback was not invoked within timeout specified by jasmine.DEFAULT_TIMEOUT_INTERVAL.
Error: Timeout - Async callback was not invoked within timeout specified by jasmine.DEFAULT_TIMEOUT_INTERVAL.

Please can anybody help me out, or pointing in the right direction.
And sorry for my english is not so well...
Thank you.",neurospective,NONE,2017-03-03 10:11:06+00:00,True,2017-03-03 19:25:09+00:00,0.38,,1,1,2017-03-03 19:25:00+00:00,0.38,neurospective,NONE,0,0,0,1,[],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
